MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 20,5/22/2003 12:00:00 AM,11,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 20,5/22/2003 12:00:00 AM,12,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 20,5/21/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 20,5/21/2004 12:00:00 AM,1,1,1,L,,X,25,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,5/21/2004 12:00:00 AM,2,1,1,L,,X,18,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,5/21/2004 12:00:00 AM,3,1,1,L,,X,16,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,5/21/2004 12:00:00 AM,4,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,5/21/2004 12:00:00 AM,5,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 20,5/21/2004 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 20,6/7/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 20,6/7/2007 12:00:00 AM,1,1,1,L,,,5,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,6/7/2007 12:00:00 AM,2,1,1,L,,,3,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,6/7/2007 12:00:00 AM,3,1,1,L,,,6,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,6/7/2007 12:00:00 AM,4,1,1,L,,X,9,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,6/7/2007 12:00:00 AM,5,1,1,L,,X,9,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,6/7/2007 12:00:00 AM,6,1,1,L,,X,11,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 20,6/7/2007 12:00:00 AM,7,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 20,5/22/2012 6:17:17 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 20,5/22/2012 6:17:17 PM,-2147483648,1,1,L,,,32,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 20,5/22/2012 6:17:17 PM,-2147483647,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,JUOS,,
PIPO 20,5/21/2013 1:34:38 PM,,,,,,,,,,,,,,1,1,10,25,250,Brannfors,Byrne/Jenkins; Peach,,,,,,True,
PIPO 20,5/21/2013 1:34:38 PM,-2147483648,1,1,L,,,47,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 20,5/11/2016 10:33:56 AM,,,,,,,,,,,,,,1,1,10,25,250,ANDERSON,ALI,,,,,,True,
PIPO 20,5/11/2016 10:33:56 AM,-2147483648,1,1,L,,,69,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 20,5/11/2016 10:33:56 AM,-2147483647,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 20,6/8/2021 1:15:04 PM,,,,,,,,,,,,,,1,1,10,25,250,Brannfors; Johnson,Lakin,,,,,,True,
PIPO 20,6/8/2021 1:15:04 PM,1,1,1,L,,,45,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 20,6/8/2021 1:15:04 PM,2,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 20,6/8/2021 1:15:04 PM,3,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 20,6/8/2021 1:15:04 PM,4,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,JUOS,,
PIPO 05,5/28/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/28/1992 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 05,5/28/1992 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 05,5/28/1992 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 05,5/28/1992 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 05,5/28/1992 12:00:00 AM,5,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 05,6/28/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,6/28/1994 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 05,6/28/1994 12:00:00 AM,2,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 05,6/28/1994 12:00:00 AM,3,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 05,6/28/1994 12:00:00 AM,4,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 05,5/31/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/31/1996 12:00:00 AM,1,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 05,5/31/1996 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,5/31/1996 12:00:00 AM,3,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,5/31/1996 12:00:00 AM,4,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,5/27/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/27/1999 12:00:00 AM,1,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,6/10/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,6/10/2000 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,6/10/2000 12:00:00 AM,2,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,5/10/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/10/2001 12:00:00 AM,1,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,5/7/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/7/2002 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,5/7/2002 12:00:00 AM,2,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 05,6/2/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,6/2/2005 12:00:00 AM,1,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 05,5/18/2009 1:52:22 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,6/9/2010 2:48:05 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/12/2011 10:07:23 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 05,5/9/2014 9:41:45 AM,,,,,,,,,,,,,,1,1,10,25,250,Ali; Peach,Moran,,,,,,True,
PIPO 05,5/9/2014 9:41:45 AM,-2147483648,1,1,L,,,397,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 05,5/9/2014 9:41:45 AM,-2147483647,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 05,6/3/2019 8:58:31 AM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS; RIOS; RONSANI; KLEIN,RIOS,,,,,,True,
PIPO 05,6/3/2019 8:58:31 AM,-2147483648,1,1,L,,,498,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 05,6/3/2019 8:58:31 AM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 26,6/4/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 26,6/4/2001 12:00:00 AM,1,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 26,6/4/2001 12:00:00 AM,2,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 26,6/4/2001 12:00:00 AM,3,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 26,5/11/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 26,5/11/2004 12:00:00 AM,1,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 26,5/11/2004 12:00:00 AM,2,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 26,5/11/2004 12:00:00 AM,3,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 26,6/17/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 26,6/17/2005 12:00:00 AM,1,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 26,6/17/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 26,6/17/2006 12:00:00 AM,1,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 26,6/8/2009 4:28:57 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 26,5/22/2014 12:46:37 PM,,,,,,,,,,,,,,1,1,10,25,250,Peach,,,,,,,True,
PIPO 26,5/22/2014 12:46:37 PM,-2147483648,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483647,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 26,5/9/2018 3:07:06 PM,,,,,,,,,,,,,,1,1,10,25,250,VAUGHAN;  MURPHY,VAUGHAN,,,,,,True,
PIPO 26,5/9/2018 3:07:06 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 26,6/10/2019 1:55:08 PM,,,,,,,,,,,,,,1,1,10,25,250,RONSANI; BRANNFORS,RIOS,,,,,,True,
PIPO 26,6/10/2019 1:55:08 PM,-2147483648,1,1,L,,,251,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 26,6/29/2022 4:47:36 PM,,,,,,,,,,,,,,1,1,10,25,250,Brannfors; Engbring; Coppe; Humphrey,Coppe,,,,,,True,
PIPO 26,6/29/2022 4:47:36 PM,1,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 26,6/29/2022 4:47:36 PM,2,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,8/12/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 24,8/12/1997 12:00:00 AM,1,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,2,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,3,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,4,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,5,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,6,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,7,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,8,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,9,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,10,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,11,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,12,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,13,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,8/12/1997 12:00:00 AM,14,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 24,8/12/1997 12:00:00 AM,15,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 24,8/12/1997 12:00:00 AM,16,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,8/12/1997 12:00:00 AM,17,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,8/12/1997 12:00:00 AM,18,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 24,7/7/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 24,7/7/1998 12:00:00 AM,1,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,7/7/1998 12:00:00 AM,2,1,1,L,,X,16,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,7/7/1998 12:00:00 AM,3,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,7/7/1998 12:00:00 AM,4,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,7/7/1998 12:00:00 AM,5,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,7/7/1998 12:00:00 AM,6,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/7/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 24,6/7/1999 12:00:00 AM,1,1,1,L,,X,9,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/7/1999 12:00:00 AM,2,1,1,L,,X,18,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/7/1999 12:00:00 AM,3,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/7/1999 12:00:00 AM,4,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/7/1999 12:00:00 AM,5,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/7/1999 12:00:00 AM,6,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,5/8/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 24,5/8/2002 12:00:00 AM,1,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,5/8/2002 12:00:00 AM,2,1,1,D,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,5/8/2002 12:00:00 AM,3,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,5/8/2002 12:00:00 AM,4,1,1,L,,X,11,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,5/8/2002 12:00:00 AM,5,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,5/8/2002 12:00:00 AM,6,1,1,L,,X,10,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,6/12/2007 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 24,6/12/2007 12:00:00 AM,1,1,1,L,,X,30,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/12/2007 12:00:00 AM,2,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/12/2007 12:00:00 AM,3,1,1,L,,X,4,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/12/2007 12:00:00 AM,4,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/12/2007 12:00:00 AM,5,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 24,6/12/2007 12:00:00 AM,6,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
PIPO 24,6/12/2007 12:00:00 AM,7,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,6/12/2007 12:00:00 AM,8,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,6/12/2007 12:00:00 AM,9,1,1,L,,X,8,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 24,5/24/2012 2:26:44 PM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 24,5/24/2012 2:26:44 PM,-2147483648,1,1,L,,,10,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483647,1,1,L,,,15,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483646,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483645,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,5/23/2013 12:58:24 PM,,,,,,,,,,,,,,1,1,10,25,250,Milich,Peach,,,,,,True,
PIPO 24,5/23/2013 12:58:24 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483647,1,1,L,,,8,1,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483646,1,1,L,,,7,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483645,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 24,5/24/2016 3:39:56 PM,,,,,,,,,,,,,,1,1,10,25,250,BRANNFORS,ALI,,,,,,True,
PIPO 24,5/24/2016 3:39:56 PM,-2147483648,1,1,L,,,39,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483647,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483646,1,1,L,,,9,1,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483645,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483644,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483643,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,JUOS,,
PIPO 24,6/8/2021 11:36:57 AM,,,,,,,,,,,,,,1,1,10,25,250,Lakin; Fingado,Lakin,,,,,,True,
PIPO 24,6/8/2021 11:36:57 AM,1,1,1,L,,,9,0.6,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,6/8/2021 11:36:57 AM,2,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,6/8/2021 11:36:57 AM,3,1,1,L,,,4,2,1,,,,,,,,,,,,,,,,PIPO,,
PIPO 24,6/8/2021 11:36:57 AM,4,1,1,L,,,21,0.6,1,,,,,,,,,,,,,,,,QUGA,,
PIPO 24,6/8/2021 11:36:57 AM,5,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,PIED,,
PIPO 24,6/8/2021 11:36:57 AM,6,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,JUOS,,
PIPO 24,6/8/2021 11:36:57 AM,7,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,,
PIPO 32,5/13/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 32,5/13/2002 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/13/2002 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/13/2002 12:00:00 AM,3,1,1,L,,X,9,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/13/2002 12:00:00 AM,4,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/13/2002 12:00:00 AM,5,1,1,L,,X,23,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/13/2002 12:00:00 AM,6,1,1,L,,X,71,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/13/2002 12:00:00 AM,7,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/13/2002 12:00:00 AM,8,1,1,L,,X,20,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/13/2002 12:00:00 AM,9,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/13/2002 12:00:00 AM,10,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/13/2002 12:00:00 AM,11,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 32,5/4/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
PIPO 32,5/4/2006 12:00:00 AM,1,1,1,L,,,5,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/4/2006 12:00:00 AM,2,1,1,L,,,10,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/4/2006 12:00:00 AM,3,1,1,L,,,25,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/4/2006 12:00:00 AM,4,1,1,L,,,82,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,QUGA,,
PIPO 32,5/4/2006 12:00:00 AM,5,1,1,L,,X,7,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/4/2006 12:00:00 AM,6,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/4/2006 12:00:00 AM,7,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,,
PIPO 32,5/4/2006 12:00:00 AM,8,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 32,5/4/2006 12:00:00 AM,9,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
PIPO 32,5/4/2006 12:00:00 AM,10,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
