MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 26,5/22/2014 12:46:37 PM,-2147483644,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483643,L,,,,,,,,,,,,,,,,,ERCO,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483642,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483641,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483640,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483639,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483638,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483637,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483636,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483635,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483634,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483633,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483632,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483631,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483630,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483629,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483628,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483627,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483626,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483625,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483624,L,,,,,,,,,,,,,,,,,DRAS,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483623,L,,,,,,,,,,,,,,,,,HEVI,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483622,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 26,5/22/2014 12:46:37 PM,-2147483621,L,,,,,,,,,,,,,,,,,BRGR,,
PIPO 26,5/9/2018 3:07:06 PM,,,,,,,,,,,,,Brannfors; Vaughan,VAUGHAN,,,,,,True,
PIPO 26,5/9/2018 3:07:06 PM,-2147483648,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483647,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483646,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483645,L,,,,,,,,,,,,,,,,,SOXX,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483644,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483643,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483642,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483641,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483640,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483639,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483638,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483637,L,,,,,,,,,,,,,,,,,VIAM,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483636,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483635,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483634,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483633,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483632,L,,,,,,,,,,,,,,,,,CRXX,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483631,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483630,L,,,,,,,,,,,,,,,,,CHXX,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483629,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483628,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483627,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 26,5/9/2018 3:07:06 PM,-2147483626,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 26,6/10/2019 1:55:08 PM,,,,,,,,,,,,,RONSANI; BRANNFORS,RIOS,,,,,,True,
PIPO 26,6/10/2019 1:55:08 PM,-2147483648,L,,,,,,,,,,,,,,,,,KOMA,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483647,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483646,L,,,,,,,,,,,,,,,,,ERCI,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483645,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483644,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483643,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483642,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483641,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483640,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483639,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483638,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483637,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483636,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483634,L,,,,,,,,,,,,,,,,,CRXX,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483633,L,,,,,,,,,,,,,,,,,HYFO,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483632,L,,,,,,,,,,,,,,,,,BRGR,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483631,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483630,L,,,,,,,,,,,,,,,,,PEEA,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483629,L,,,,,,,,,,,,,,,,,ACHY,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483628,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483627,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483626,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483625,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483624,L,,,,,,,,,,,,,,,,,JUOS,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483623,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 26,6/10/2019 1:55:08 PM,-2147483622,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 26,6/29/2022 4:47:36 PM,,,,,,,,,,,,,Brannfors; Engbring; Coppe; Humphrey,Coppe,,,,,,True,
PIPO 26,6/29/2022 4:47:36 PM,1,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 26,6/29/2022 4:47:36 PM,2,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 26,6/29/2022 4:47:36 PM,3,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 26,6/29/2022 4:47:36 PM,4,L,,,,,,,,,,,,,,,,,TRXX,,
PIPO 26,6/29/2022 4:47:36 PM,5,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 26,6/29/2022 4:47:36 PM,6,L,,,,,,,,,,,,,,,,,BRGR,,
PIPO 26,6/29/2022 4:47:36 PM,7,L,,,,,,,,,,,,,,,,,ARCA,,
PIPO 26,6/29/2022 4:47:36 PM,8,L,,,,,,,,,,,,,,,,,VIAM,,
PIPO 26,6/29/2022 4:47:36 PM,9,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 26,6/29/2022 4:47:36 PM,10,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 26,6/29/2022 4:47:36 PM,11,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 26,6/29/2022 4:47:36 PM,12,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 26,6/29/2022 4:47:36 PM,13,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 26,6/29/2022 4:47:36 PM,14,L,,,,,,,,,,,,,,,,,CHXX,,
PIPO 26,6/29/2022 4:47:36 PM,15,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 26,6/29/2022 4:47:36 PM,16,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 26,6/29/2022 4:47:36 PM,17,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 26,6/29/2022 4:47:36 PM,18,L,,,,,,,,,,,,,,,,,KOMA,,
PIPO 26,6/29/2022 4:47:36 PM,19,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 26,6/29/2022 4:47:36 PM,20,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 24,8/12/1997 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 24,8/12/1997 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 24,8/12/1997 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DEXX,,
PIPO 24,8/12/1997 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGAR,,
PIPO 24,8/12/1997 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX,,
PIPO 24,8/12/1997 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 24,8/12/1997 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AMUT,,
PIPO 24,7/7/1998 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 24,7/7/1998 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 24,7/7/1998 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASAS,,
PIPO 24,7/7/1998 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHMI,,
PIPO 24,6/7/1999 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 24,6/7/1999 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 24,6/7/1999 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 24,6/7/1999 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIPO 24,6/7/1999 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOXX2,,
PIPO 24,6/7/1999 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 24,6/7/1999 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 24,5/8/2002 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 24,5/8/2002 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 24,5/8/2002 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX2,,
PIPO 24,5/8/2002 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 24,5/8/2002 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 24,5/8/2002 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HEXX,,
PIPO 24,5/8/2002 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,EUBR,,
PIPO 24,5/8/2002 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PECE,,
PIPO 24,5/8/2002 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SYXX,,
PIPO 24,5/8/2002 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 24,5/8/2002 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 24,5/8/2002 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 24,5/8/2002 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 24,5/8/2002 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 24,5/8/2002 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 24,5/8/2002 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 24,5/8/2002 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRDU,,
PIPO 24,5/8/2002 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GEXX,,
PIPO 24,5/8/2002 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 24,6/12/2007 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 24,6/12/2007 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX2,,
PIPO 24,6/12/2007 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LIMU,,
PIPO 24,6/12/2007 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 24,6/12/2007 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 24,6/12/2007 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BOGR,,
PIPO 24,6/12/2007 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CEFE,,
PIPO 24,6/12/2007 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CINE,,
PIPO 24,6/12/2007 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 24,6/12/2007 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 24,6/12/2007 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHMI,,
PIPO 24,6/12/2007 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,JUCO,,
PIPO 24,6/12/2007 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 24,6/12/2007 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 24,6/12/2007 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 24,6/12/2007 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ESVI,,
PIPO 24,6/12/2007 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 24,6/12/2007 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GEXX,,
PIPO 24,6/12/2007 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 24,5/24/2012 2:26:44 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 24,5/24/2012 2:26:44 PM,-2147483648,L,,,,,,,,,,,,,,,,,BRGR,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483647,L,,,,,,,,,,,,,,,,,ANSE,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483645,L,,,,,,,,,,,,,,,,,ANPA,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483644,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483643,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483642,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483641,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483640,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483639,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483638,L,,,,,,,,,,,,,,,,,EUBR,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483637,L,,,,,,,,,,,,,,,,,ASAS,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483636,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483635,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483634,L,,,,,,,,,,,,,,,,,GEXX,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483633,L,,,,,,,,,,,,,,,,,CHXX,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483632,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483631,L,,,,,,,,,,,,,,,,,ARFE,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483630,L,,,,,,,,,,,,,,,,,COPA,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483629,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483627,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483626,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483625,L,,,,,,,,,,,,,,,,,IPAG,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483624,L,,,,,,,,,,,,,,,,,SYOR,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483623,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483622,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483621,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483620,L,,,,,,,,,,,,,,,,,AXXX,,
PIPO 24,5/24/2012 2:26:44 PM,-2147483619,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 24,5/23/2013 12:58:24 PM,,,,,,,,,,,,,Milich; Brannfors,Peach,,,,,,True,
PIPO 24,5/23/2013 12:58:24 PM,-2147483648,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483647,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483646,L,,,,,,,,,,,,,,,,,GECA,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483645,L,,,,,,,,,,,,,,,,,CEFE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483644,L,,,,,,,,,,,,,,,,,LOWR,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483643,L,,,,,,,,,,,,,,,,,IPAG,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483642,L,,,,,,,,,,,,,,,,,EUBR,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483641,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483640,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483639,L,,,,,,,,,,,,,,,,,ERXX2,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483638,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483637,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483636,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483635,L,,,,,,,,,,,,,,,,,FXXX2,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483634,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483633,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483632,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483631,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483630,L,,,,,,,,,,,,,,,,,CHMI,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483629,L,,,,,,,,,,,,,,,,,ARFE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483628,L,,,,,,,,,,,,,,,,,BRGR,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483627,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483626,L,,,,,,,,,,,,,,,,,ASAS,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483625,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483624,L,,,,,,,,,,,,,,,,,MEXX,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483623,L,,,,,,,,,,,,,,,,,RIXX,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483622,L,,,,,,,,,,,,,,,,,FXXX3,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483621,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483620,L,,,,,,,,,,,,,,,,,ERNA,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483619,L,,,,,,,,,,,,,,,,,SYOR,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483618,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483617,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483616,L,,,,,,,,,,,,,,,,,PECE,,
PIPO 24,5/23/2013 12:58:24 PM,-2147483615,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 24,5/24/2016 3:39:56 PM,,,,,,,,,,,,,TALBERT,ALI,,,,,,True,
PIPO 24,5/24/2016 3:39:56 PM,-2147483648,L,,,,,,,,,,,,,,,,,ANSE,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483647,L,,,,,,,,,,,,,,,,,VETH,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483646,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483645,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483644,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483643,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483642,L,,,,,,,,,,,,,,,,,THMO,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483641,L,,,,,,,,,,,,,,,,,EUBR,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483640,L,,,,,,,,,,,,,,,,,PAMU,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483639,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483638,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483637,L,,,,,,,,,,,,,,,,,CEFE,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483636,L,,,,,,,,,,,,,,,,,CAXX,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483635,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483634,L,,,,,SUCCULENTISH,,,,,,,,,,,,FXXX2,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483633,L,,,,,FURRY SPOONLEAF,,,,,,,,,,,,FXXX3,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483632,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483631,L,,,,,,,,,,,,,,,,,PEEA,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483630,L,,,,,,,,,,,,,,,,,CAXX2,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483629,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483628,L,,,,,,,,,,,,,,,,,IPAG,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483627,L,,,,,,,,,,,,,,,,,CHMI,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483626,L,,,,,MONOTROPE,,,,,,,,,,,,ABCO,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483625,L,,,,,,,,,,,,,,,,,HIFE,,
PIPO 24,5/24/2016 3:39:56 PM,-2147483624,L,,,,,,,,,,,,,,,,,ERXX2,,
